# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-02 18:31:30.329141267 -04:00
#   Application: spex v0.0.117
#   References: `N132962 15 keV` revision 476 - 2025-10-02 13:33:55 -04:00
# Configuration warnings
#    None
# Spectrum
#   MMM2 Zircon-2[0][all]['MMM2 Zircon-2[0][4].msa']
# Fit warnings
#   Removing P from the fit and re-fitting (threshold = 0.0σ).
#   Removing Y from the fit and re-fitting (threshold = 0.0σ).
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
MMM2 Zircon-2[5][all],O,8,15.999,0.35373,0.03142,0.34710,0.02016,0.66656,0.01976
MMM2 Zircon-2[5][all],Si,14,28.085,0.15390,0.00051,0.15101,0.00470,0.16520,0.00979
MMM2 Zircon-2[5][all],P,15,30.973761998,0.00000,0.00050,0.00000,0.00049,0.00000,0.00048
MMM2 Zircon-2[5][all],Fe,26,55.845,0.00076,0.00006,0.00074,0.00006,0.00041,0.00004
MMM2 Zircon-2[5][all],Y,39,88.905838,0.00000,0.00021,0.00000,0.00020,0.00000,0.00007
MMM2 Zircon-2[5][all],Zr,40,91.224,0.50479,0.00312,0.49532,0.01535,0.16682,0.00991
MMM2 Zircon-2[5][all],Hf,72,178.486,0.00593,0.00029,0.00582,0.00034,0.00100,0.00008
# Notes
#   Analytical total: 1.019 ± 0.032
#   Duane-Hunt: 15.01 keV
#   Residual written to MMM2 Zircon-2[5][4][residual].msa.
#   Plot output to 'MMM2 Zircon-2[5][4][quantify].pdf'
# Spectrum
#   MMM2 Zircon-2[6][all]['MMM2 Zircon-2[6][4].msa']
# Fit warnings
#    None
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
MMM2 Zircon-2[6][all],O,8,15.999,0.34936,0.03035,0.34598,0.01969,0.66584,0.01935
MMM2 Zircon-2[6][all],Si,14,28.085,0.15121,0.00066,0.14975,0.00456,0.16418,0.00952
MMM2 Zircon-2[6][all],P,15,30.973761998,0.00139,0.00013,0.00138,0.00014,0.00137,0.00015
MMM2 Zircon-2[6][all],Fe,26,55.845,0.00147,0.00006,0.00145,0.00008,0.00080,0.00006
MMM2 Zircon-2[6][all],Y,39,88.905838,0.00451,0.00028,0.00447,0.00030,0.00155,0.00013
MMM2 Zircon-2[6][all],Zr,40,91.224,0.49285,0.00316,0.48808,0.01476,0.16474,0.00957
MMM2 Zircon-2[6][all],Hf,72,178.486,0.00898,0.00029,0.00889,0.00039,0.00153,0.00010
# Notes
#   Analytical total: 1.010 ± 0.031
#   Duane-Hunt: 15.05 keV
#   Residual written to MMM2 Zircon-2[6][4][residual].msa.
#   Plot output to 'MMM2 Zircon-2[6][4][quantify].pdf'
# Spectrum
#   MMM2 Zircon-2[7][all]['MMM2 Zircon-2[7][4].msa']
# Fit warnings
#   Removing P from the fit and re-fitting (threshold = 0.0σ).
#   Removing Y from the fit and re-fitting (threshold = 0.0σ).
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
MMM2 Zircon-2[7][all],O,8,15.999,0.35332,0.03098,0.34888,0.01995,0.66665,0.01950
MMM2 Zircon-2[7][all],Si,14,28.085,0.15534,0.00054,0.15339,0.00474,0.16696,0.00977
MMM2 Zircon-2[7][all],P,15,30.973761998,0.00000,0.00049,0.00000,0.00048,0.00000,0.00048
MMM2 Zircon-2[7][all],Fe,26,55.845,0.00307,0.00006,0.00303,0.00011,0.00166,0.00010
MMM2 Zircon-2[7][all],Y,39,88.905838,0.00000,0.00021,0.00000,0.00020,0.00000,0.00007
MMM2 Zircon-2[7][all],Zr,40,91.224,0.49448,0.00310,0.48826,0.01502,0.16363,0.00960
MMM2 Zircon-2[7][all],Hf,72,178.486,0.00652,0.00029,0.00644,0.00035,0.00110,0.00008
# Notes
#   Analytical total: 1.013 ± 0.031
#   Duane-Hunt: 15.20 keV
#   Residual written to MMM2 Zircon-2[7][4][residual].msa.
#   Plot output to 'MMM2 Zircon-2[7][4][quantify].pdf'
# Compare warnings
#   Unable to interpret the --compare argument `'SPI Zircon-2'` as a composition. Argument ignored.
#   Parser error:
#   --> 1:1
#   |
#   1 | 'SPI Zircon-2'
#   | ^------------^
#   |
#   = ''SPI Zircon-2'' is not the name of a known composition.
# Result Comparison
Name,O,Si,P,Fe,Y,Zr,Hf,Σ
MMM2 Zircon-2[0][all],0.352 ± 0.031,0.15419 ± 0.00056,0.00000 ± 0.00050,0.000686 ± 0.000061,0.00000 ± 0.00021,0.5051 ± 0.0031,0.00679 ± 0.00029,1.019 ± 0.031
MMM2 Zircon-2[1][all],0.351 ± 0.031,0.15429 ± 0.00060,0.00000 ± 0.00050,0.000685 ± 0.000061,0.00000 ± 0.00021,0.5049 ± 0.0032,0.00754 ± 0.00029,1.018 ± 0.031
MMM2 Zircon-2[2][all],0.354 ± 0.031,0.15421 ± 0.00059,0.00000 ± 0.00050,0.000736 ± 0.000061,0.00000 ± 0.00021,0.5056 ± 0.0032,0.00744 ± 0.00029,1.022 ± 0.032
MMM2 Zircon-2[3][all],0.352 ± 0.031,0.15499 ± 0.00072,0.00000 ± 0.00050,0.000583 ± 0.000061,0.00000 ± 0.00021,0.5062 ± 0.0033,0.00969 ± 0.00029,1.023 ± 0.031
MMM2 Zircon-2[4][all],0.353 ± 0.031,0.15435 ± 0.00060,0.00000 ± 0.00050,0.001092 ± 0.000061,0.00000 ± 0.00021,0.5058 ± 0.0032,0.00754 ± 0.00029,1.022 ± 0.032
MMM2 Zircon-2[5][all],0.354 ± 0.031,0.15390 ± 0.00051,0.00000 ± 0.00050,0.000756 ± 0.000061,0.00000 ± 0.00021,0.5048 ± 0.0031,0.00593 ± 0.00029,1.019 ± 0.032
MMM2 Zircon-2[6][all],0.349 ± 0.030,0.15121 ± 0.00066,0.00139 ± 0.00013,0.001465 ± 0.000062,0.00451 ± 0.00028,0.4928 ± 0.0032,0.00898 ± 0.00029,1.010 ± 0.031
MMM2 Zircon-2[7][all],0.353 ± 0.031,0.15534 ± 0.00054,0.00000 ± 0.00049,0.003066 ± 0.000063,0.00000 ± 0.00021,0.4945 ± 0.0031,0.00652 ± 0.00029,1.013 ± 0.031
Mean,0.3523 ± 0.0016,0.1541 ± 0.0012,0.00017 ± 0.00049,0.00113 ± 0.00083,0.0006 ± 0.0016,0.5025 ± 0.0055,0.0076 ± 0.0012,1.0182 ± 0.0047
