# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 12:49:27
#   Application: spex version 0.0.121
#   References: `N132962 20 keV` revision 88 - 2025-10-23 11:16:18 -04:00
# Configuration warnings
#    None
# Spectrum
#   SPI MM1 Almandine[0][all]['SPI MM1 Almandine[0][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.02654 ± 0.00052' is more than 3σ negative.
# Quantification results
SPI MM1 Almandine[2][all],Al,13,26.9815384,0.11765,0.00048,0.11458,0.00372,0.09718,0.00450
SPI MM1 Almandine[2][all],Si,14,28.085,0.18674,0.00061,0.18187,0.00589,0.14818,0.00685
SPI MM1 Almandine[2][all],Ca,20,40.078,0.03133,0.00005,0.03052,0.00099,0.01742,0.00080
SPI MM1 Almandine[2][all],Ti,22,47.867,0.00016,0.00002,0.00015,0.00002,0.00007,0.00001
SPI MM1 Almandine[2][all],Mn,25,54.938043,0.00507,0.00004,0.00493,0.00016,0.00206,0.00010
SPI MM1 Almandine[2][all],Fe,26,55.845,0.19239,0.00012,0.18737,0.00605,0.07678,0.00354
# Notes
#   Analytical total: 1.027 ± 0.033
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Almandine[2][4][residual].msa.
#   Plot output to 'SPI MM1 Almandine[2][4][quantify].pdf'
# Spectrum
#   SPI MM1 Almandine[3][all]['SPI MM1 Almandine[3][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.02695 ± 0.00052' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Almandine[3][all],O,8,15.999,0.43262,0.03314,0.42126,0.01868,0.60250,0.01835
SPI MM1 Almandine[3][all],Mg,12,24.305,0.06104,0.00034,0.05944,0.00194,0.05596,0.00260
SPI MM1 Almandine[3][all],Al,13,26.9815384,0.11761,0.00048,0.11452,0.00372,0.09712,0.00450
SPI MM1 Almandine[3][all],Si,14,28.085,0.18653,0.00061,0.18163,0.00588,0.14798,0.00684
SPI MM1 Almandine[3][all],Ca,20,40.078,0.03154,0.00005,0.03071,0.00099,0.01754,0.00081
SPI MM1 Almandine[3][all],Ti,22,47.867,0.00010,0.00002,0.00010,0.00002,0.00005,0.00001
SPI MM1 Almandine[3][all],Mn,25,54.938043,0.00523,0.00004,0.00509,0.00017,0.00212,0.00010
SPI MM1 Almandine[3][all],Fe,26,55.845,0.19231,0.00012,0.18726,0.00605,0.07673,0.00354
# Notes
#   Analytical total: 1.027 ± 0.033
#   Duane-Hunt: 20.16 keV
#   Residual written to SPI MM1 Almandine[3][4][residual].msa.
#   Plot output to 'SPI MM1 Almandine[3][4][quantify].pdf'
# Spectrum
#   SPI MM1 Almandine[4][all]['SPI MM1 Almandine[4][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.02814 ± 0.00052' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Almandine[4][all],O,8,15.999,0.43325,0.03320,0.42117,0.01868,0.60248,0.01836
SPI MM1 Almandine[4][all],Mg,12,24.305,0.06096,0.00034,0.05926,0.00194,0.05580,0.00259
SPI MM1 Almandine[4][all],Al,13,26.9815384,0.11777,0.00049,0.11448,0.00372,0.09711,0.00450
SPI MM1 Almandine[4][all],Si,14,28.085,0.18687,0.00061,0.18166,0.00588,0.14803,0.00685
SPI MM1 Almandine[4][all],Ca,20,40.078,0.03168,0.00005,0.03079,0.00100,0.01758,0.00081
SPI MM1 Almandine[4][all],Ti,22,47.867,0.00021,0.00002,0.00021,0.00003,0.00010,0.00001
SPI MM1 Almandine[4][all],Mn,25,54.938043,0.00513,0.00004,0.00499,0.00016,0.00208,0.00010
SPI MM1 Almandine[4][all],Fe,26,55.845,0.19281,0.00012,0.18744,0.00605,0.07681,0.00355
# Notes
#   Analytical total: 1.029 ± 0.033
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Almandine[4][4][residual].msa.
#   Plot output to 'SPI MM1 Almandine[4][4][quantify].pdf'
# Spectrum
#   SPI MM1 Almandine[5][all]['SPI MM1 Almandine[5][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.02994 ± 0.00052' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Almandine[5][all],O,8,15.999,0.43132,0.03302,0.42072,0.01866,0.60200,0.01835
SPI MM1 Almandine[5][all],Mg,12,24.305,0.06089,0.00033,0.05939,0.00194,0.05594,0.00259
SPI MM1 Almandine[5][all],Al,13,26.9815384,0.11769,0.00048,0.11480,0.00372,0.09740,0.00450
SPI MM1 Almandine[5][all],Si,14,28.085,0.18632,0.00061,0.18174,0.00587,0.14814,0.00684
SPI MM1 Almandine[5][all],Ca,20,40.078,0.03129,0.00005,0.03052,0.00098,0.01743,0.00080
SPI MM1 Almandine[5][all],Ti,22,47.867,0.00008,0.00002,0.00008,0.00002,0.00004,0.00001
SPI MM1 Almandine[5][all],Mn,25,54.938043,0.00498,0.00004,0.00486,0.00016,0.00202,0.00009
SPI MM1 Almandine[5][all],Fe,26,55.845,0.19262,0.00012,0.18789,0.00605,0.07702,0.00355
# Notes
#   Analytical total: 1.025 ± 0.033
#   Duane-Hunt: 20.18 keV
#   Residual written to SPI MM1 Almandine[5][4][residual].msa.
#   Plot output to 'SPI MM1 Almandine[5][4][quantify].pdf'
# Spectrum
#   SPI MM1 Almandine[6][all]['SPI MM1 Almandine[6][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.02769 ± 0.00052' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Almandine[6][all],O,8,15.999,0.43235,0.03311,0.42115,0.01867,0.60241,0.01835
SPI MM1 Almandine[6][all],Mg,12,24.305,0.06087,0.00033,0.05930,0.00194,0.05583,0.00259
SPI MM1 Almandine[6][all],Al,13,26.9815384,0.11770,0.00048,0.11465,0.00372,0.09725,0.00450
SPI MM1 Almandine[6][all],Si,14,28.085,0.18658,0.00061,0.18175,0.00588,0.14810,0.00684
SPI MM1 Almandine[6][all],Ca,20,40.078,0.03135,0.00005,0.03053,0.00099,0.01744,0.00080
SPI MM1 Almandine[6][all],Ti,22,47.867,0.00014,0.00002,0.00014,0.00002,0.00006,0.00001
SPI MM1 Almandine[6][all],Mn,25,54.938043,0.00485,0.00004,0.00472,0.00016,0.00197,0.00009
SPI MM1 Almandine[6][all],Fe,26,55.845,0.19276,0.00012,0.18777,0.00606,0.07695,0.00355
# Notes
#   Analytical total: 1.027 ± 0.033
#   Duane-Hunt: 20.19 keV
#   Residual written to SPI MM1 Almandine[6][4][residual].msa.
#   Plot output to 'SPI MM1 Almandine[6][4][quantify].pdf'
# Spectrum
#   SPI MM1 Almandine[7][all]['SPI MM1 Almandine[7][4].msa']
# Fit warnings
#   The k-ratio '[Mn L₃-M₅ + 13 others] = -0.02957 ± 0.00052' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
SPI MM1 Almandine[7][all],O,8,15.999,0.43207,0.03310,0.42046,0.01867,0.60179,0.01836
SPI MM1 Almandine[7][all],Mg,12,24.305,0.06100,0.00034,0.05936,0.00194,0.05593,0.00260
SPI MM1 Almandine[7][all],Al,13,26.9815384,0.11781,0.00049,0.11464,0.00372,0.09730,0.00450
SPI MM1 Almandine[7][all],Si,14,28.085,0.18697,0.00061,0.18195,0.00588,0.14835,0.00685
SPI MM1 Almandine[7][all],Ca,20,40.078,0.03140,0.00005,0.03056,0.00099,0.01746,0.00081
SPI MM1 Almandine[7][all],Ti,22,47.867,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001
SPI MM1 Almandine[7][all],Mn,25,54.938043,0.00513,0.00004,0.00499,0.00016,0.00208,0.00010
SPI MM1 Almandine[7][all],Fe,26,55.845,0.19320,0.00012,0.18801,0.00606,0.07709,0.00356
# Notes
#   Analytical total: 1.028 ± 0.033
#   Duane-Hunt: 20.20 keV
#   Residual written to SPI MM1 Almandine[7][4][residual].msa.
#   Plot output to 'SPI MM1 Almandine[7][4][quantify].pdf'
# Result Comparison
Name,O,Mg,Al,Si,Ca,Ti,Mn,Fe,Σ
SPI MM1 Almandine[0][all],0.433 ± 0.033,0.06120 ± 0.00034,0.11760 ± 0.00048,0.18675 ± 0.00061,0.031339 ± 0.000047,0.000096 ± 0.000025,0.005015 ± 0.000036,0.19214 ± 0.00012,1.027 ± 0.033
SPI MM1 Almandine[1][all],0.432 ± 0.033,0.06059 ± 0.00033,0.11803 ± 0.00049,0.18629 ± 0.00061,0.031429 ± 0.000047,0.000058 ± 0.000025,0.005126 ± 0.000036,0.19442 ± 0.00012,1.028 ± 0.033
SPI MM1 Almandine[2][all],0.432 ± 0.033,0.06099 ± 0.00033,0.11765 ± 0.00048,0.18674 ± 0.00061,0.031334 ± 0.000047,0.000159 ± 0.000025,0.005066 ± 0.000036,0.19239 ± 0.00012,1.027 ± 0.033
SPI MM1 Almandine[3][all],0.433 ± 0.033,0.06104 ± 0.00034,0.11761 ± 0.00048,0.18653 ± 0.00061,0.031543 ± 0.000047,0.000099 ± 0.000025,0.005228 ± 0.000036,0.19231 ± 0.00012,1.027 ± 0.033
SPI MM1 Almandine[4][all],0.433 ± 0.033,0.06096 ± 0.00034,0.11777 ± 0.00049,0.18687 ± 0.00061,0.031677 ± 0.000047,0.000214 ± 0.000025,0.005129 ± 0.000036,0.19281 ± 0.00012,1.029 ± 0.033
SPI MM1 Almandine[5][all],0.431 ± 0.033,0.06089 ± 0.00033,0.11769 ± 0.00048,0.18632 ± 0.00061,0.031288 ± 0.000047,0.000079 ± 0.000025,0.004978 ± 0.000036,0.19262 ± 0.00012,1.025 ± 0.033
SPI MM1 Almandine[6][all],0.432 ± 0.033,0.06087 ± 0.00033,0.11770 ± 0.00048,0.18658 ± 0.00061,0.031347 ± 0.000047,0.000140 ± 0.000025,0.004846 ± 0.000035,0.19276 ± 0.00012,1.027 ± 0.033
SPI MM1 Almandine[7][all],0.432 ± 0.033,0.06100 ± 0.00034,0.11781 ± 0.00049,0.18697 ± 0.00061,0.031402 ± 0.000047,0.000019 ± 0.000025,0.005126 ± 0.000036,0.19320 ± 0.00012,1.028 ± 0.033
Mean,0.43238 ± 0.00057,0.06094 ± 0.00017,0.11773 ± 0.00014,0.18663 ± 0.00025,0.03142 ± 0.00013,0.000108 ± 0.000061,0.00506 ± 0.00012,0.19283 ± 0.00072,1.0271 ± 0.0011
