# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:34.918281250 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K491[0][all]['GMIIIA K491[0][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0363 ± 0.0048' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00741 ± 0.00073' is more than 3σ negative.
#   The k-ratio '[Pb M₂-M₄] = -0.62 ± 0.17' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.2924 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -27.06 ± 0.33' is more than 3σ negative.
# Quantification results
GMIIIA K491[2][all],Zr,40,91.224,0.00236,0.00011,0.00219,0.00012,0.00121,0.00017
GMIIIA K491[2][all],Ce,58,140.116,0.00546,0.00013,0.00508,0.00020,0.00182,0.00024
GMIIIA K491[2][all],Ta,73,180.94788,0.00708,0.00035,0.00658,0.00039,0.00183,0.00026
GMIIIA K491[2][all],Pb,82,207.2,0.56256,0.00349,0.52348,0.01614,0.12688,0.01659
# Notes
#   Analytical total: 1.075 ± 0.033
#   Duane-Hunt: 15.05 keV
#   Residual written to GMIIIA K491[2][4][residual].msa.
#   Plot output to 'GMIIIA K491[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K491[3][all]['GMIIIA K491[3][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0415 ± 0.0049' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00707 ± 0.00073' is more than 3σ negative.
#   The k-ratio '[Pb M₂-M₄] = -0.55 ± 0.17' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.2965 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -27.68 ± 0.33' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K491[3][all],B,5,10.81,0.03395,0.02479,0.03118,0.02206,0.15023,0.09356
GMIIIA K491[3][all],O,8,15.999,0.17274,0.01782,0.15864,0.01425,0.51645,0.06224
GMIIIA K491[3][all],Al,13,26.9815384,0.00193,0.00015,0.00177,0.00014,0.00342,0.00049
GMIIIA K491[3][all],Si,14,28.085,0.00252,0.00007,0.00232,0.00009,0.00430,0.00054
GMIIIA K491[3][all],Ti,22,47.867,0.00253,0.00009,0.00233,0.00011,0.00253,0.00032
GMIIIA K491[3][all],Fe,26,55.845,0.00243,0.00007,0.00223,0.00009,0.00208,0.00026
GMIIIA K491[3][all],Ge,32,72.63,0.27605,0.00053,0.25352,0.00717,0.18180,0.02217
GMIIIA K491[3][all],Zr,40,91.224,0.00250,0.00011,0.00230,0.00012,0.00131,0.00017
GMIIIA K491[3][all],Ce,58,140.116,0.00433,0.00013,0.00398,0.00016,0.00148,0.00019
GMIIIA K491[3][all],Ta,73,180.94788,0.00664,0.00035,0.00610,0.00037,0.00175,0.00023
GMIIIA K491[3][all],Pb,82,207.2,0.58323,0.00353,0.53564,0.01510,0.13464,0.01644
# Notes
#   Analytical total: 1.089 ± 0.031
#   Duane-Hunt: 15.02 keV
#   Residual written to GMIIIA K491[3][4][residual].msa.
#   Plot output to 'GMIIIA K491[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K491[4][all]['GMIIIA K491[4][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0484 ± 0.0048' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00804 ± 0.00073' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.2932 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -27.07 ± 0.33' is more than 3σ negative.
#   The k-ratio '[Ta L₃-M₁ + 1 other] = -0.0419 ± 0.0079' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K491[4][all],B,5,10.81,0.03439,0.02526,0.03092,0.02202,0.14888,0.09344
GMIIIA K491[4][all],O,8,15.999,0.17862,0.01875,0.16063,0.01463,0.52255,0.06287
GMIIIA K491[4][all],Al,13,26.9815384,0.00177,0.00013,0.00159,0.00013,0.00307,0.00044
GMIIIA K491[4][all],Si,14,28.085,0.00227,0.00006,0.00204,0.00008,0.00379,0.00048
GMIIIA K491[4][all],Ti,22,47.867,0.00279,0.00010,0.00250,0.00011,0.00272,0.00035
GMIIIA K491[4][all],Fe,26,55.845,0.00310,0.00007,0.00279,0.00010,0.00260,0.00032
GMIIIA K491[4][all],Ge,32,72.63,0.27252,0.00053,0.24508,0.00699,0.17563,0.02149
GMIIIA K491[4][all],Zr,40,91.224,0.00269,0.00011,0.00242,0.00012,0.00138,0.00018
GMIIIA K491[4][all],Ce,58,140.116,0.00468,0.00013,0.00421,0.00016,0.00156,0.00020
GMIIIA K491[4][all],Ta,73,180.94788,0.00629,0.00035,0.00565,0.00035,0.00163,0.00022
GMIIIA K491[4][all],Pb,82,207.2,0.60289,0.00359,0.54217,0.01541,0.13619,0.01668
# Notes
#   Analytical total: 1.112 ± 0.032
#   Duane-Hunt: 15.05 keV
#   Residual written to GMIIIA K491[4][4][residual].msa.
#   Plot output to 'GMIIIA K491[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K491[5][all]['GMIIIA K491[5][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0586 ± 0.0049' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00961 ± 0.00073' is more than 3σ negative.
#   The k-ratio '[Ta M₂-M₄ + 3 others] = -0.315 ± 0.092' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.2889 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -26.74 ± 0.33' is more than 3σ negative.
#   The k-ratio '[Ta L₃-M₁ + 1 other] = -0.0261 ± 0.0079' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K491[5][all],B,5,10.81,0.03417,0.02510,0.03086,0.02197,0.14731,0.09259
GMIIIA K491[5][all],O,8,15.999,0.18075,0.01890,0.16319,0.01476,0.52640,0.06263
GMIIIA K491[5][all],Al,13,26.9815384,0.00188,0.00014,0.00170,0.00014,0.00325,0.00046
GMIIIA K491[5][all],Si,14,28.085,0.00244,0.00006,0.00220,0.00009,0.00405,0.00050
GMIIIA K491[5][all],Ti,22,47.867,0.00251,0.00009,0.00226,0.00011,0.00244,0.00031
GMIIIA K491[5][all],Fe,26,55.845,0.00289,0.00007,0.00261,0.00010,0.00242,0.00030
GMIIIA K491[5][all],Ge,32,72.63,0.27433,0.00053,0.24769,0.00708,0.17600,0.02136
GMIIIA K491[5][all],Zr,40,91.224,0.00219,0.00011,0.00198,0.00011,0.00112,0.00015
GMIIIA K491[5][all],Ce,58,140.116,0.00442,0.00013,0.00399,0.00016,0.00147,0.00018
GMIIIA K491[5][all],Ta,73,180.94788,0.00533,0.00035,0.00481,0.00035,0.00137,0.00019
GMIIIA K491[5][all],Pb,82,207.2,0.59664,0.00357,0.53869,0.01536,0.13417,0.01630
# Notes
#   Analytical total: 1.108 ± 0.032
#   Duane-Hunt: 15.01 keV
#   Residual written to GMIIIA K491[5][4][residual].msa.
#   Plot output to 'GMIIIA K491[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K491[6][all]['GMIIIA K491[6][4].msa']
# Fit warnings
#   The k-ratio '[Zr L₁-L₃ + 1 other] = -0.0340 ± 0.0048' is more than 3σ negative.
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00610 ± 0.00073' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.2894 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -26.83 ± 0.33' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K491[6][all],B,5,10.81,0.03532,0.02573,0.03263,0.02300,0.15496,0.09575
GMIIIA K491[6][all],O,8,15.999,0.17438,0.01789,0.16111,0.01439,0.51694,0.06373
GMIIIA K491[6][all],Al,13,26.9815384,0.00195,0.00015,0.00180,0.00014,0.00343,0.00050
GMIIIA K491[6][all],Si,14,28.085,0.00239,0.00007,0.00221,0.00009,0.00404,0.00052
GMIIIA K491[6][all],Ti,22,47.867,0.00263,0.00009,0.00243,0.00011,0.00261,0.00034
GMIIIA K491[6][all],Fe,26,55.845,0.00269,0.00007,0.00249,0.00010,0.00229,0.00029
GMIIIA K491[6][all],Ge,32,72.63,0.27516,0.00053,0.25422,0.00742,0.17968,0.02241
GMIIIA K491[6][all],Zr,40,91.224,0.00275,0.00011,0.00254,0.00012,0.00143,0.00019
GMIIIA K491[6][all],Ce,58,140.116,0.00484,0.00013,0.00448,0.00017,0.00164,0.00021
GMIIIA K491[6][all],Ta,73,180.94788,0.00532,0.00035,0.00491,0.00035,0.00139,0.00020
GMIIIA K491[6][all],Pb,82,207.2,0.57495,0.00353,0.53118,0.01546,0.13160,0.01643
# Notes
#   Analytical total: 1.082 ± 0.032
#   Duane-Hunt: 15.04 keV
#   Residual written to GMIIIA K491[6][4][residual].msa.
#   Plot output to 'GMIIIA K491[6][4][quantify].pdf'
# Result Comparison
Name,B,O,Al,Si,Ti,Fe,Ge,Zr,Ce,Ta,Pb,Σ
GMIIIA K491[0][all],0.033 ± 0.024,0.176 ± 0.018,0.00178 ± 0.00013,0.002306 ± 0.000065,0.00299 ± 0.00010,0.002752 ± 0.000072,0.27237 ± 0.00053,0.00255 ± 0.00011,0.00455 ± 0.00013,0.00630 ± 0.00035,0.5825 ± 0.0035,1.087 ± 0.030
GMIIIA K491[1][all],0.035 ± 0.025,0.177 ± 0.018,0.00172 ± 0.00013,0.001996 ± 0.000064,0.00289 ± 0.00010,0.003081 ± 0.000072,0.26975 ± 0.00053,0.00259 ± 0.00011,0.00485 ± 0.00013,0.00433 ± 0.00035,0.5841 ± 0.0035,1.087 ± 0.031
GMIIIA K491[2][all],0.038 ± 0.028,0.176 ± 0.018,0.00168 ± 0.00013,0.003058 ± 0.000067,0.002555 ± 0.000090,0.002736 ± 0.000072,0.27285 ± 0.00053,0.00236 ± 0.00011,0.00546 ± 0.00013,0.00708 ± 0.00035,0.5626 ± 0.0035,1.075 ± 0.033
GMIIIA K491[3][all],0.034 ± 0.025,0.173 ± 0.018,0.00193 ± 0.00015,0.002524 ± 0.000066,0.002532 ± 0.000092,0.002430 ± 0.000072,0.27605 ± 0.00053,0.00250 ± 0.00011,0.00433 ± 0.00013,0.00664 ± 0.00035,0.5832 ± 0.0035,1.089 ± 0.031
GMIIIA K491[4][all],0.034 ± 0.025,0.179 ± 0.019,0.00177 ± 0.00013,0.002273 ± 0.000065,0.00279 ± 0.00010,0.003100 ± 0.000072,0.27252 ± 0.00053,0.00269 ± 0.00011,0.00468 ± 0.00013,0.00629 ± 0.00035,0.6029 ± 0.0036,1.112 ± 0.032
GMIIIA K491[5][all],0.034 ± 0.025,0.181 ± 0.019,0.00188 ± 0.00014,0.002441 ± 0.000065,0.002506 ± 0.000092,0.002895 ± 0.000072,0.27433 ± 0.00053,0.00219 ± 0.00011,0.00442 ± 0.00013,0.00533 ± 0.00035,0.5966 ± 0.0036,1.108 ± 0.032
GMIIIA K491[6][all],0.035 ± 0.026,0.174 ± 0.018,0.00195 ± 0.00015,0.002392 ± 0.000065,0.002631 ± 0.000093,0.002692 ± 0.000072,0.27516 ± 0.00053,0.00275 ± 0.00011,0.00484 ± 0.00013,0.00532 ± 0.00035,0.5749 ± 0.0035,1.082 ± 0.032
Mean,0.0349 ± 0.0017,0.1764 ± 0.0027,0.00181 ± 0.00011,0.00243 ± 0.00032,0.00270 ± 0.00019,0.00281 ± 0.00024,0.2733 ± 0.0021,0.00252 ± 0.00019,0.00473 ± 0.00038,0.00590 ± 0.00095,0.584 ± 0.013,1.091 ± 0.014
Nominal,0.0003,0.1665,0.0008,0.0009,0.0016,0.0018,0.2636,0.003,0.0046,0.0059,0.551,1
RDEV (%),10106,5.9,114.3,173.3,73,54.6,3.7,-15,3.8,0,6,9.1
